pruid,prename,prfname,week_end,product_name,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully
35,Ontario,Ontario,2021-06-12,COVISHIELD,88121,87247,874,0.60,0.59,0.01,,,,,
35,Ontario,Ontario,2021-06-12,Combination,133299,na,133299,0.90,na,0.90,,,,,
35,Ontario,Ontario,2021-06-12,Janssen,4,na,4,0.00,na,0.00,,,,,
35,Ontario,Ontario,2021-06-12,Moderna,1590960,1257877,333083,10.80,8.54,2.26,,,,,
35,Ontario,Ontario,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-06-12,Pfizer-BioNTech,6944483,5615506,1328977,47.13,38.11,9.02,,,,,
35,Ontario,Ontario,2021-06-12,Unknown,5,3,2,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-06-12,AstraZeneca,43861,42252,1609,3.18,3.06,0.12,,,,,
46,Manitoba,Manitoba,2021-06-12,COVISHIELD,10543,10535,8,0.76,0.76,0.00,,,,,
46,Manitoba,Manitoba,2021-06-12,Combination,12699,na,12699,0.92,na,0.92,,,,,
46,Manitoba,Manitoba,2021-06-12,Janssen,0,na,0,0.00,na,0.00,,,,,
46,Manitoba,Manitoba,2021-06-12,Moderna,139408,85275,54133,10.11,6.18,3.92,,,,,
46,Manitoba,Manitoba,2021-06-12,Not reported,11822,11464,358,0.86,0.83,0.03,,,,,
46,Manitoba,Manitoba,2021-06-12,Pfizer-BioNTech,606840,474778,132062,44.00,34.42,9.57,,,,,
46,Manitoba,Manitoba,2021-06-12,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,AstraZeneca,46170,39562,6608,3.92,3.36,0.56,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,COVISHIELD,2179,2179,0,0.18,0.18,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,Combination,25380,na,25380,2.15,na,2.15,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,Janssen,14,na,14,0.00,na,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,Moderna,130240,82926,47314,11.05,7.04,4.01,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,Pfizer-BioNTech,476761,345929,130832,40.45,29.35,11.10,,,,,
47,Saskatchewan,Saskatchewan,2021-06-12,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-06-12,AstraZeneca,197826,179521,18305,4.47,4.06,0.41,,,,,
48,Alberta,Alberta,2021-06-12,COVISHIELD,58888,58824,64,1.33,1.33,0.00,,,,,
48,Alberta,Alberta,2021-06-12,Combination,,na,,,na,,,,,,
48,Alberta,Alberta,2021-06-12,Janssen,0,na,0,0.00,na,0.00,,,,,
48,Alberta,Alberta,2021-06-12,Moderna,473352,344802,128550,10.70,7.80,2.91,,,,,
48,Alberta,Alberta,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-06-12,Pfizer-BioNTech,1859406,1253157,606249,42.05,28.34,13.71,,,,,
48,Alberta,Alberta,2021-06-12,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,AstraZeneca,210989,184575,26414,4.10,3.59,0.51,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,COVISHIELD,41778,38948,2830,0.81,0.76,0.05,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,Combination,43472,na,43472,0.84,na,0.84,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,Janssen,24,na,24,0.00,na,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,Moderna,592663,488400,104263,11.51,9.49,2.03,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,Pfizer-BioNTech,2530530,2093739,436791,49.16,40.67,8.49,,,,,
59,British Columbia,Colombie-Britannique,2021-06-12,Unknown,166,89,77,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-12,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-12,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-12,Combination,57,na,57,0.14,na,0.14,,,,,
60,Yukon,Yukon,2021-06-12,Janssen,0,na,0,0.00,na,0.00,,,,,
60,Yukon,Yukon,2021-06-12,Moderna,27308,2379,24929,64.94,5.66,59.28,,,,,
60,Yukon,Yukon,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-12,Pfizer-BioNTech,105,105,0,0.25,0.25,0.00,,,,,
60,Yukon,Yukon,2021-06-12,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,Combination,0,na,0,0.00,na,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,Janssen,0,na,0,0.00,na,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,Moderna,24058,2482,21576,53.27,5.50,47.78,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,Pfizer-BioNTech,2009,1048,961,4.45,2.32,2.13,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,Combination,0,na,0,0.00,na,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,Janssen,0,na,0,0.00,na,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,Moderna,18231,2851,15380,46.33,7.24,39.08,,,,,
62,Nunavut,Nunavut,2021-06-12,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-12,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-06-19,AstraZeneca,1137240,997608,118853,2.99,2.62,0.31,,,,,
1,Canada,Canada,2021-06-19,COVISHIELD,158466,148133,4450,0.42,0.39,0.01,,,,,
1,Canada,Canada,2021-06-19,Combination,459481,na,459481,1.21,na,1.21,,,,,
1,Canada,Canada,2021-06-19,Janssen,103,na,103,0.00,na,0.00,,,,,
1,Canada,Canada,2021-06-19,Moderna,3311140,2222367,1039020,8.71,5.85,2.73,,,,,
1,Canada,Canada,2021-06-19,Not reported,5952005,4387933,1564072,15.66,11.55,4.12,,,,,
1,Canada,Canada,2021-06-19,Pfizer-BioNTech,14016559,9631161,4144710,36.88,25.34,10.91,,,,,
1,Canada,Canada,2021-06-19,Unknown,1855,1594,261,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,AstraZeneca,20922,,143,4.01,,0.03,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,COVISHIELD,5903,,20,1.13,,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,Combination,,na,,,na,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,Moderna,60650,,10897,11.62,,2.09,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,Not reported,0,,0,0.00,,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,Pfizer-BioNTech,276356,,35668,52.93,,6.83,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,Unknown,0,,0,0.00,,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,AstraZeneca,3171,2902,269,1.99,1.82,0.17,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,COVISHIELD,248,248,0,0.16,0.16,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,Combination,1883,na,1883,1.18,na,1.18,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,Moderna,17881,14606,3275,11.20,9.15,2.05,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,Pfizer-BioNTech,85703,71089,14614,53.69,44.54,9.16,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,AstraZeneca,44918,44829,89,4.59,4.58,0.01,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,COVISHIELD,7682,7681,1,0.78,0.78,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,Combination,9961,na,9961,1.02,na,1.02,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,Moderna,122137,105531,16606,12.47,10.78,1.70,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,Pfizer-BioNTech,502601,446569,56032,51.32,45.60,5.72,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,Unknown,57,20,37,0.01,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,AstraZeneca,26346,21823,4523,3.37,2.79,0.58,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,COVISHIELD,4043,3791,252,0.52,0.49,0.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,Combination,0,na,0,0.00,na,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,Moderna,97171,78017,19154,12.43,9.98,2.45,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,Pfizer-BioNTech,391982,286323,105659,50.16,36.64,13.52,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-19,Unknown,1615,1485,130,0.21,0.19,0.02,,,,,
24,Quebec,Québec,2021-06-19,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-06-19,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-06-19,Combination,,na,,,na,,,,,,
24,Quebec,Québec,2021-06-19,Janssen,,na,,,na,,,,,,
24,Quebec,Québec,2021-06-19,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-06-19,Not reported,5941900,4378224,1563676,69.30,51.06,18.24,,,,,
24,Quebec,Québec,2021-06-19,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-06-19,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-06-19,AstraZeneca,569099,537424,31675,3.86,3.65,0.21,,,,,
35,Ontario,Ontario,2021-06-19,COVISHIELD,38508,37455,1053,0.26,0.25,0.01,,,,,
35,Ontario,Ontario,2021-06-19,Combination,301768,na,301768,2.05,na,2.05,,,,,
35,Ontario,Ontario,2021-06-19,Janssen,44,na,44,0.00,na,0.00,,,,,
35,Ontario,Ontario,2021-06-19,Moderna,1603244,1111801,491443,10.88,7.55,3.34,,,,,
35,Ontario,Ontario,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-06-19,Pfizer-BioNTech,7165036,5113366,2051670,48.63,34.70,13.92,,,,,
35,Ontario,Ontario,2021-06-19,Unknown,22,12,10,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-06-19,AstraZeneca,37513,35794,1719,2.72,2.60,0.12,,,,,
46,Manitoba,Manitoba,2021-06-19,COVISHIELD,7027,7018,9,0.51,0.51,0.00,,,,,
46,Manitoba,Manitoba,2021-06-19,Combination,25548,na,25548,1.85,na,1.85,,,,,
46,Manitoba,Manitoba,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
46,Manitoba,Manitoba,2021-06-19,Moderna,142779,76107,66672,10.35,5.52,4.83,,,,,
46,Manitoba,Manitoba,2021-06-19,Not reported,10105,9709,396,0.73,0.70,0.03,,,,,
46,Manitoba,Manitoba,2021-06-19,Pfizer-BioNTech,626492,435731,190761,45.42,31.59,13.83,,,,,
46,Manitoba,Manitoba,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,AstraZeneca,34076,25406,8670,2.89,2.16,0.74,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,COVISHIELD,1006,1006,0,0.09,0.09,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,Combination,40834,na,40834,3.46,na,3.46,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,Janssen,14,na,14,0.00,na,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,Moderna,130604,72289,58315,11.08,6.13,4.95,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,Pfizer-BioNTech,491364,312165,179199,41.69,26.48,15.20,,,,,
47,Saskatchewan,Saskatchewan,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-06-19,AstraZeneca,198161,172138,26023,4.48,3.89,0.59,,,,,
48,Alberta,Alberta,2021-06-19,COVISHIELD,59070,59056,14,1.34,1.34,0.00,,,,,
48,Alberta,Alberta,2021-06-19,Combination,,na,,,na,,,,,,
48,Alberta,Alberta,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
48,Alberta,Alberta,2021-06-19,Moderna,479924,309123,170801,10.85,6.99,3.86,,,,,
48,Alberta,Alberta,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-06-19,Pfizer-BioNTech,1901236,1023021,878215,43.00,23.14,19.86,,,,,
48,Alberta,Alberta,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,AstraZeneca,203034,157292,45742,3.94,3.06,0.89,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,COVISHIELD,34979,31878,3101,0.68,0.62,0.06,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,Combination,79370,na,79370,1.54,na,1.54,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,Janssen,45,na,45,0.00,na,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,Moderna,585792,447275,138517,11.38,8.69,2.69,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,Pfizer-BioNTech,2572451,1940773,631678,49.97,37.70,12.27,,,,,
59,British Columbia,Colombie-Britannique,2021-06-19,Unknown,161,77,84,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-19,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-19,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-19,Combination,117,na,117,0.28,na,0.28,,,,,
60,Yukon,Yukon,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
60,Yukon,Yukon,2021-06-19,Moderna,27866,2342,25524,66.27,5.57,60.70,,,,,
60,Yukon,Yukon,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-06-19,Pfizer-BioNTech,82,77,5,0.19,0.18,0.01,,,,,
60,Yukon,Yukon,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,Combination,0,na,0,0.00,na,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,Moderna,24413,2343,22070,54.06,5.19,48.87,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,Pfizer-BioNTech,2117,908,1209,4.69,2.01,2.68,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,Combination,0,na,0,0.00,na,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,Janssen,0,na,0,0.00,na,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,Moderna,18679,2933,15746,47.47,7.45,40.01,,,,,
62,Nunavut,Nunavut,2021-06-19,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,Pfizer-BioNTech,1139,1139,0,2.89,2.89,0.00,,,,,
62,Nunavut,Nunavut,2021-06-19,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-06-26,AstraZeneca,869139,663255,185144,2.29,1.75,0.49,,,,,
1,Canada,Canada,2021-06-26,COVISHIELD,112413,101855,4763,0.30,0.27,0.01,,,,,
1,Canada,Canada,2021-06-26,Combination,1345095,na,1345095,3.54,na,3.54,,,,,
1,Canada,Canada,2021-06-26,Janssen,222,na,222,0.00,na,0.00,,,,,
1,Canada,Canada,2021-06-26,Moderna,3445552,1851470,1558605,9.07,4.87,4.10,,,,,
1,Canada,Canada,2021-06-26,Not reported,6003123,3842163,2160960,15.80,10.11,5.69,,,,,
1,Canada,Canada,2021-06-26,Pfizer-BioNTech,13677385,8373591,5066373,35.99,22.03,13.33,,,,,
1,Canada,Canada,2021-06-26,Unknown,1720,1533,187,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,AstraZeneca,20899,,159,4.00,,0.03,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,COVISHIELD,5899,,104,1.13,,0.02,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,Combination,,na,,,na,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,Janssen,0,na,0,0.00,na,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,Moderna,64909,,29432,12.43,,5.64,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,Not reported,0,,0,0.00,,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,Pfizer-BioNTech,287100,,49679,54.99,,9.52,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,Unknown,0,,0,0.00,,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,AstraZeneca,2684,2305,379,1.68,1.44,0.24,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,COVISHIELD,197,197,0,0.12,0.12,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,Combination,3779,na,3779,2.37,na,2.37,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,Janssen,0,na,0,0.00,na,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,Moderna,20534,15809,4725,12.86,9.90,2.96,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,Pfizer-BioNTech,87129,67686,19443,54.58,42.40,12.18,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,AstraZeneca,34956,34464,492,3.57,3.52,0.05,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,COVISHIELD,1966,1965,1,0.20,0.20,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,Combination,40242,na,40242,4.11,na,4.11,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,Janssen,0,na,0,0.00,na,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,Moderna,122108,91549,30559,12.47,9.35,3.12,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,Pfizer-BioNTech,498956,402066,96890,50.95,41.05,9.89,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,Unknown,81,24,57,0.01,0.00,0.01,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,AstraZeneca,16493,12288,4205,2.11,1.57,0.54,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,COVISHIELD,2092,2068,24,0.27,0.26,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,Combination,56638,na,56638,7.25,na,7.25,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,Janssen,0,na,0,0.00,na,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,Moderna,91761,66898,24863,11.74,8.56,3.18,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,Pfizer-BioNTech,362677,248648,114029,46.41,31.82,14.59,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-06-26,Unknown,1425,1412,13,0.18,0.18,0.00,,,,,
24,Quebec,Québec,2021-06-26,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-06-26,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-06-26,Combination,,na,,,na,,,,,,
24,Quebec,Québec,2021-06-26,Janssen,,na,,,na,,,,,,
24,Quebec,Québec,2021-06-26,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-06-26,Not reported,5996061,3835569,2160492,69.93,44.73,25.20,,,,,
24,Quebec,Québec,2021-06-26,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-06-26,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-06-26,AstraZeneca,386853,317809,69044,2.63,2.16,0.47,,,,,
35,Ontario,Ontario,2021-06-26,COVISHIELD,16911,15804,1107,0.11,0.11,0.01,,,,,
35,Ontario,Ontario,2021-06-26,Combination,839879,na,839879,5.70,na,5.70,,,,,
35,Ontario,Ontario,2021-06-26,Janssen,113,na,113,0.00,na,0.00,,,,,
35,Ontario,Ontario,2021-06-26,Moderna,1669872,935395,734477,11.33,6.35,4.98,,,,,
35,Ontario,Ontario,2021-06-26,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-06-26,Pfizer-BioNTech,6951013,4426575,2524438,47.18,30.04,17.13,,,,,
35,Ontario,Ontario,2021-06-26,Unknown,43,21,22,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-06-26,AstraZeneca,22565,20591,1974,1.64,1.49,0.14,,,,,
46,Manitoba,Manitoba,2021-06-26,COVISHIELD,3372,3359,13,0.24,0.24,0.00,,,,,
46,Manitoba,Manitoba,2021-06-26,Combination,88046,na,88046,6.38,na,6.38,,,,,
46,Manitoba,Manitoba,2021-06-26,Janssen,0,na,0,0.00,na,0.00,,,,,
46,Manitoba,Manitoba,2021-06-26,Moderna,151458,57158,94300,10.98,4.14,6.84,,,,,
46,Manitoba,Manitoba,2021-06-26,Not reported,7062,6594,468,0.51,0.48,0.03,,,,,
46,Manitoba,Manitoba,2021-06-26,Pfizer-BioNTech,597527,347059,250468,43.32,25.16,18.16,,,,,
46,Manitoba,Manitoba,2021-06-26,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,AstraZeneca,22535,12699,9836,1.91,1.08,0.83,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,COVISHIELD,558,558,0,0.05,0.05,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,Combination,71326,na,71326,6.05,na,6.05,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,Janssen,15,na,15,0.00,na,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,Moderna,134275,45663,88612,11.39,3.87,7.52,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,Pfizer-BioNTech,481095,248250,232845,40.82,21.06,19.75,,,,,
47,Saskatchewan,Saskatchewan,2021-06-26,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-06-26,AstraZeneca,198608,167890,30718,4.49,3.80,0.69,,,,,
48,Alberta,Alberta,2021-06-26,COVISHIELD,58833,58806,27,1.33,1.33,0.00,,,,,
48,Alberta,Alberta,2021-06-26,Combination,,na,,,na,,,,,,
48,Alberta,Alberta,2021-06-26,Janssen,0,na,0,0.00,na,0.00,,,,,
48,Alberta,Alberta,2021-06-26,Moderna,489977,224224,265753,11.08,5.07,6.01,,,,,
48,Alberta,Alberta,2021-06-26,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-06-26,Pfizer-BioNTech,1916076,920502,995574,43.33,20.82,22.51,,,,,
48,Alberta,Alberta,2021-06-26,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-06-26,AstraZeneca,163546,95209,68337,3.18,1.85,1.33,,,,,
59,British Columbia,Colombie-Britannique,2021-06-26,COVISHIELD,22585,19098,3487,0.44,0.37,0.07,,,,,
59,British Columbia,Colombie-Britannique,2021-06-26,Combination,245032,na,245032,4.76,na,4.76,,,,,
59,British Columbia,Colombie-Britannique,2021-06-26,Janssen,94,na,94,0.00,na,0.00,,,,,
